MasterID,Site_Name,Site_Type,Site_Address1,Site_Address2,Site_City,Site_State,Site_Zip,Site_Phone,Ext,Contact_First_Name,Contact_Last_Name,Contact_Phone,Sponsoring_Organization,Start_Date,End_Date,Days_of_operation,Comments,Breakfast_Time,Lunch_Time,Snack_Time_AM,Snack_Time_PM,Supper_Time,Site_Location,Site_Program,State_Site_ID_Number,State_Sponsor_ID_Number,sooX,sooY,SOO,Cycle,Country,RecordStatus,FNSID,Created,Season,County,LocationType,Confidence,Mapped_Status,MapX,MapY,Service_Model
405867,Seattle World School,Open,1700 E. Union,,Seattle,WA,98122,2062471704,,Tina,Skilton,2062471704,City of Seattle Child Nutrition Program,7/15/2024,8/15/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:30AM - 9:30AM,12:00PM - 12:30PM,,,,,SFSP,678958,159842,,,WA,19,USA,U,95281,9/4/2024 0:00,2024,King County,A,98.84,M,-122.3097166,47.61296054,Eat On-Site
405869,SHA - New Holly,Open,"7054 32nd AVE, S",,Seattle,WA,98118,2062471704,,Tina,Skilton,2062471704,City of Seattle Child Nutrition Program,7/15/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 1:30PM,,3:00PM - 4:00PM,,,SFSP,686677,159842,,,WA,19,USA,U,297726,9/4/2024 0:00,2024,King County,A,100,M,-122.2910007,47.53937059,Eat On-Site
405871,SHA- Yesler Terrace,Open,120 8th Ave,,Seattle,WA,98104,2062471704,,Tina,Skilton,2062471704,City of Seattle Child Nutrition Program,7/8/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 1:00PM,,2:30PM - 3:00PM,,,SFSP,687920,159842,,,WA,19,USA,U,365890,9/4/2024 0:00,2024,King County,A,100,M,-122.3224192,47.60224355,Eat On-Site
405870,SHA- Salish Landing,Open,6955 Delridge Way SW,,Seattle,WA,98106,2062471704,,Tina,Skilton,2062471704,City of Seattle Child Nutrition Program,7/1/2024,8/16/2024,"M, T, W, F",Please confirm mealtimes with site.,,,,2:00PM - 3:00PM,,,SFSP,687919,159842,,,WA,19,USA,U,363394,9/4/2024 0:00,2024,King County,A,100,M,-122.3608727,47.5403674,Eat On-Site
405873,Tukwila Community Center,Open,12424 42nd Ave S,,Seattle,WA,98168,2062471704,,Tina,Skilton,2062471704,City of Seattle Child Nutrition Program,7/1/2024,8/23/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:15AM - 12:15PM,,3:00PM - 3:30PM,,,SFSP,658949,159842,,,WA,19,USA,U,60497,9/4/2024 0:00,2024,King County,A,100,M,-122.2799948,47.49211885,Eat On-Site
405875,Van Asselt Community Center,Open,2820 S Myrtle Street,,Seattle,WA,98108,2062471704,,Tina,Skilton,2062471704,City of Seattle Child Nutrition Program,7/1/2024,8/23/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 1:00PM,,3:00PM - 3:45PM,,,SFSP,658868,159842,,,WA,19,USA,U,60577,9/4/2024 0:00,2024,King County,A,100,M,-122.2949915,47.53899408,Eat On-Site
405881,YWCA @ the Willows,Open,3800 South Myrtle Street,,Seattle,WA,98118,2062471704,,Tina,Skilton,2062471704,City of Seattle Child Nutrition Program,7/1/2024,8/23/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,10:00AM - 11:00AM,12:00PM - 5:00PM,,,,,SFSP,665670,159842,,,WA,19,USA,U,60843,9/4/2024 0:00,2024,King County,A,100,M,-122.2831754,47.53895582,Eat On-Site
405876,Wa Na Wari,Open,911 24th Ave,,Seattle,WA,98122,2062471704,,Tina,Skilton,2062471704,City of Seattle Child Nutrition Program,7/1/2024,8/23/2024,"T, W, TH",Please confirm mealtimes with site.,,12:00PM - 3:00PM,,4:00PM - 6:00PM,,,SFSP,687979,159842,,,WA,19,USA,U,365927,9/4/2024 0:00,2024,King County,A,100,M,-122.3015372,47.6102011,Eat On-Site
405878,Yesler Community Center,Open,917 East Yesler Way,,Seattle,WA,98122,2062471704,,Tina,Skilton,2062471704,City of Seattle Child Nutrition Program,7/1/2024,8/23/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,8:00AM - 9:00AM,12:00PM - 1:00PM,,,,,SFSP,658869,159842,,,WA,19,USA,U,60791,9/4/2024 0:00,2024,King County,A,100,M,-122.3205077,47.6016467,Eat On-Site
405879,Yesler Terrace Park,Open,903 Yesler Way,,Seattle,WA,98122,2062471704,,Tina,Skilton,2062471704,City of Seattle Child Nutrition Program,7/9/2024,8/15/2024,"W, SA",Please confirm mealtimes with site.,,3:00PM - 5:00PM,,,,,SFSP,687544,159842,,,WA,19,USA,U,348193,9/4/2024 0:00,2024,King County,A,99.55,M,-122.3206658,47.6016467,Eat On-Site
405883,Clarkston High School,Open,401 Chestnut Street,,Clarkston,WA,99403,5097696346,,Amy,Kimberling,5097696346,Clarkston School District,6/10/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:00AM - 12:30PM,,,,,SFSP,659297,159197,,,WA,19,USA,U,26605,9/4/2024 0:00,2024,Asotin County,A,100,M,-117.043027,46.41081662,Eat On-Site
405885,Evergreen Elementary,Open,9010 Blaine Ave.,,Fort Lewis,WA,98433,2535837380,,Laura,Perez,2535837380,Clover Park School District,6/24/2024,7/19/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,10:30AM - 11:30AM,,,,,SFSP,661982,160031,,,WA,19,USA,U,271994,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.565184,47.10925511,Eat On-Site
405886,Four Heroes Elementary,Open,9101 Lakewood Dr SW,,Lakewood,WA,98499,2535837380,,Laura,Perez,2535837380,Clover Park School District,6/24/2024,7/19/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,10:30AM - 11:30AM,,,,,SFSP,683621,160031,,,WA,19,USA,U,27590,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.5077056,47.17467517,Eat On-Site
405887,Harrison Prep,Open,9103 Lakewood Dr SW,,Lakewood,WA,98499,2535837380,,Laura,Perez,2535837380,Clover Park School District,6/24/2024,7/19/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:45AM - 12:15PM,,,,,SFSP,665220,160031,,,WA,19,USA,U,115060,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.5077052,47.17466337,Eat On-Site
405882,Arnold Park,Open,Ash and Maple St,,Clarkston,WA,99403,5097696346,,Amy,Kimberling,5097696346,Clarkston School District,6/10/2024,8/16/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 12:30PM,,,,,SFSP,658990,159197,,,WA,19,USA,U,25633,9/4/2024 0:00,2024,Asotin County,A,92.76,T,-117.041617,46.41631299,Eat On-Site
405888,Harrison Prep,Open,9103 Lakewood Dr SW,,Lakewood,WA,98499,2535837380,,Laura,Perez,2535837380,Clover Park School District,8/5/2024,8/6/2024,"M, T",Please confirm mealtimes with site.,,12:15PM - 12:45PM,,,,,SFSP,665220,160031,,,WA,19,USA,U,115060,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.5077052,47.17466337,Eat On-Site
405891,Lakeview Hope Academy,Open,10501 47th Ave SW,,Lakewood,WA,98499,2535837380,,Laura,Perez,2535837380,Clover Park School District,6/24/2024,7/19/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,10:30AM - 11:30AM,,,,,SFSP,665878,160031,,,WA,19,USA,U,28782,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.4993676,47.16134052,Eat On-Site
405889,Lakes High School,Open,10320 Farwest Dr. S.W.,,Lakewood,WA,98498,2535837380,,Laura,Perez,2535837380,Clover Park School District,6/24/2024,7/19/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:45AM - 12:15PM,,,,,SFSP,661971,160031,,,WA,19,USA,U,272500,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.574015,47.16323149,Eat On-Site
405890,Lakes High School,Open,10320 Farwest Dr. S.W.,,Lakewood,WA,98498,2535837380,,Laura,Perez,2535837380,Clover Park School District,8/5/2024,8/6/2024,"M, T",Please confirm mealtimes with site.,,11:30AM - 12:00PM,,,,,SFSP,661971,160031,,,WA,19,USA,U,272500,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.574015,47.16323149,Eat On-Site
405894,Davis Elementary,Open,31 SE Ash Street,,College Place,WA,99324,5095254827,1030,Barb,Artz,5095254827,College Place School District,6/24/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,,11:45AM - 12:00PM,8:30AM - 8:40AM,,,,SFSP,662114,159502,,,WA,19,USA,U,271827,9/4/2024 0:00,2024,Walla Walla County,A,98.06,M,-118.3869976,46.04813553,Eat On-Site
405895,Sager / College Place High School,Open,1755 S. College Avenue,,College Place,WA,99324,5095254827,1030,Barb,Artz,5095254827,College Place School District,6/24/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,,12:00PM - 12:15PM,8:50AM - 9:00AM,,,,SFSP,662115,159502,,,WA,19,USA,U,273222,9/4/2024 0:00,2024,Walla Walla County,A,100,M,-118.388689,46.03188719,Eat On-Site
405896,Columbia High/Elementary,Open,4961B Hunters Shop Rd,PO Box 7,Hunters,WA,99137,5097223311,,Hunter,Hansen,5097223311,Columbia School District-Stevens,6/17/2024,7/3/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:30AM - 12:30PM,,,,,SFSP,661554,159425,,,WA,19,USA,U,271626,9/4/2024 0:00,2024,Stevens County,A,96.89,M,-118.2011155,48.11908523,Eat On-Site
405897,Colville High School,Open,154 Hwy 20 E,,Colville,WA,99114,5096847824,,Ethel,Buckley,5096847824,Colville School District,6/17/2024,7/18/2024,"M, T, W, TH",Please confirm mealtimes with site.,7:30AM - 8:30AM,,,,,,SFSP,663984,159414,,,WA,19,USA,U,26725,9/4/2024 0:00,2024,Stevens County,A,100,M,-117.8759245,48.5473232,Eat On-Site
405899,Fort Colville Elementary,Open,1212 E Ivy,,Colville,WA,99114,5096847824,,Ethel,Buckley,5096847824,Colville School District,6/24/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,,,8:00AM - 11:00AM,,,,SFSP,665352,159414,,,WA,19,USA,U,27581,9/4/2024 0:00,2024,Stevens County,A,98.84,M,-117.8909115,48.53504607,Eat On-Site
405900,Hofstetter Elementary School,Open,640 N. Hofstetter,,Colville,WA,99114,5096847824,,Ethel,Buckley,5096847824,Colville School District,6/24/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,,,8:00AM - 11:00AM,,,,SFSP,665024,159414,,,WA,19,USA,U,28183,9/4/2024 0:00,2024,Stevens County,A,98.84,M,-117.8972635,48.54998794,Eat On-Site
405893,Thomas Middle School,Open,11509 Holden Rd. S.W.,,Lakewood,WA,98498,2535837380,,Laura,Perez,2535837380,Clover Park School District,8/5/2024,8/6/2024,"M, T",Please confirm mealtimes with site.,,12:00PM - 12:30PM,,,,,SFSP,686407,160031,,,WA,19,USA,U,320831,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.5683646,47.15320198,Eat On-Site
405892,Thomas Middle School,Open,11509 Holden Rd. S.W.,,Lakewood,WA,98498,2535837380,,Laura,Perez,2535837380,Clover Park School District,6/24/2024,7/19/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:15PM - 12:45PM,,,,,SFSP,686407,160031,,,WA,19,USA,U,320831,9/4/2024 0:00,2024,Pierce County,A,100,M,-122.5683646,47.15320198,Eat On-Site
405901,Panorama,Open,225 S Hofstetter,,Colville,WA,99114,5096847824,,Ethel,Buckley,5096847824,Colville School District,6/24/2024,7/25/2024,"M, T, W, TH",Please confirm mealtimes with site.,,,8:00AM - 11:00AM,,,,SFSP,661546,159414,,,WA,19,USA,U,272973,9/4/2024 0:00,2024,Stevens County,A,98.84,M,-117.8971488,48.54309724,Eat On-Site
405907,Mercy Millworks Apartments,Open,100 W Laurel Street,,Bellingham,WA,98225,3609271590,,Carly,Simpson,3609271590,Common Threads Farm,7/11/2024,8/15/2024,TH,Please confirm mealtimes with site.,,1:00PM - 2:00PM,,,,,SFSP,687940,160328,,,WA,19,USA,U,364196,9/4/2024 0:00,2024,Whatcom County,A,100,M,-122.4869824,48.74873986,Eat On-Site
405904,East Whatcom Regional Resource Center,Open,8251 Kendall Road,Non-Congregate Meal Service.,Maple Falls,WA,98266,3609271590,,Carly,Simpson,3609271590,Common Threads Farm,7/2/2024,8/13/2024,T,Please confirm mealtimes with site.,8:30AM - 10:00AM,8:30AM - 10:00AM,,,,,SFSP,685559,160328,,,WA,19,USA,U,345046,9/4/2024 0:00,2024,Whatcom County,A,100,M,-122.1489583,48.94092592,Meals To Go
405903,Deming Library,Open,5044 Mt Baker Hwy,Non-Congregate Meal Service.,Deming,WA,98244,3609271590,,Carly,Simpson,3609271590,Common Threads Farm,7/3/2024,8/14/2024,W,Please confirm mealtimes with site.,11:00AM - 12:30PM,11:00AM - 12:30PM,,,,,SFSP,687432,160328,,,WA,19,USA,U,345036,9/4/2024 0:00,2024,Whatcom County,A,100,M,-122.2142932,48.82449458,Meals To Go
405909,Regency Park Apartments,Open,2050 Fraser Street,,Bellingham,WA,98229,3609271590,,Carly,Simpson,3609271590,Common Threads Farm,7/11/2024,8/15/2024,TH,Please confirm mealtimes with site.,,11:00AM - 12:00PM,,,,,SFSP,684957,160328,,,WA,19,USA,U,345222,9/4/2024 0:00,2024,Whatcom County,A,100,M,-122.44888,48.75162662,Eat On-Site
405908,North Fork Community Library,Open,7506 Kendall Rd,Non-Congregate Meal Service.,Maple Falls,WA,98266,3609271590,,Carly,Simpson,3609271590,Common Threads Farm,7/2/2024,8/13/2024,T,Please confirm mealtimes with site.,11:00AM - 12:30PM,11:00AM - 12:30PM,,,,,SFSP,687431,160328,,,WA,19,USA,U,345184,9/4/2024 0:00,2024,Whatcom County,A,100,M,-122.1384912,48.91723742,Meals To Go
405910,Sterling Paz Garden,Open,558 Sterling Dr,,Bellingham,WA,98226,3609271590,,Carly,Simpson,3609271590,Common Threads Farm,7/11/2024,8/15/2024,TH,Please confirm mealtimes with site.,,,,,3:00PM - 4:00PM,,SFSP,687086,160328,,,WA,19,USA,U,345263,9/4/2024 0:00,2024,Whatcom County,A,100,M,-122.4992701,48.78393512,Eat On-Site
405912,Alder Grove Mobile Home Park,Open,1886 Calawah Way,Non-Congregate Meal Service.,Forks,WA,98331,3603749340,216,Shannon,Southworth,3603749340,Concerned Citizens For Special Children,7/18/2024,8/31/2024,F,Please confirm mealtimes with site.,11:15AM - 11:35AM,11:15AM - 11:35AM,,,,,SFSP,684333,159512,,,WA,19,USA,U,40908,9/4/2024 0:00,2024,Clallam County,A,100,M,-124.3533937,47.95712672,Meals To Go
405915,Forks Mobile Home Park,Open,621 Calawah Way,Non-Congregate Meal Service.,Forks,WA,98331,3603749340,216,Shannon,Southworth,3603749340,Concerned Citizens For Special Children,7/18/2024,8/31/2024,F,Please confirm mealtimes with site.,11:45AM - 12:05PM,11:45AM - 12:05PM,,,,,SFSP,686298,159512,,,WA,19,USA,U,212004,9/4/2024 0:00,2024,Clallam County,A,100,M,-124.3785301,47.95399643,Meals To Go
405911,Villa Santa Fe Apartments,Open,804 W Bakerview Rd,,Bellingham,WA,98226,3609271590,,Carly,Simpson,3609271590,Common Threads Farm,7/2/2024,8/13/2024,T,Please confirm mealtimes with site.,,2:00PM - 3:00PM,,,,,SFSP,687941,160328,,,WA,19,USA,U,364209,9/4/2024 0:00,2024,Whatcom County,A,100,T,-122.5050908,48.78971084,Eat On-Site
405913,Catherines of Siena,Open,351 Founders Way,Non-Congregate Meal Service.,Forks,WA,98331,3603749340,216,Shannon,Southworth,3603749340,Concerned Citizens For Special Children,7/18/2024,8/31/2024,F,Please confirm mealtimes with site.,12:15PM - 12:35PM,12:15PM - 12:35PM,,,,,SFSP,684334,159512,,,WA,19,USA,U,57728,9/4/2024 0:00,2024,Clallam County,A,84,M,-124.4071496,47.9369889,Meals To Go
405914,Concerned Citizens Family First Center,Open,945 S Forks Ave,Non-Congregate Meal Service.,Forks,WA,98331,3603749340,216,Shannon,Southworth,3603749340,Concerned Citizens For Special Children,7/18/2024,8/31/2024,F,Please confirm mealtimes with site.,11:15AM - 12:00PM,11:15AM - 12:00PM,,,,,SFSP,684335,159512,,,WA,19,USA,U,57907,9/4/2024 0:00,2024,Clallam County,A,100,M,-124.3854855,47.94149347,Meals To Go
405916,Alder Grove Mobile Home Park,Open,1886 Calawah Way,Non-Congregate Meal Service.,Forks,WA,98331,3603749340,216,Shannon,Southworth,3603749340,Concerned Citizens For Special Children,7/18/2024,8/30/2024,"M, T, W, TH",Please confirm mealtimes with site.,11:15AM - 11:35AM,11:15AM - 11:35PM,,,,,SFSP,684333,159512,,,WA,19,USA,U,40908,9/4/2024 0:00,2024,Clallam County,A,100,M,-124.3533937,47.95712672,Meals To Go
405917,Alder Grove Mobile Home Park,Open,1886 Calawah Way,,Forks,WA,98331,3603749340,216,Shannon,Southworth,3603749340,Concerned Citizens For Special Children,7/18/2024,8/31/2024,F,Please confirm mealtimes with site.,11:15AM - 11:35AM,11:15AM - 11:35AM,,,,,SFSP,684333,159512,,,WA,19,USA,U,40908,9/4/2024 0:00,2024,Clallam County,A,100,M,-124.3533937,47.95712672,Eat On-Site
405922,Forks Mobile Home Park,Open,621 Calawah Way,Non-Congregate Meal Service.,Forks,WA,98331,3603749340,216,Shannon,Southworth,3603749340,Concerned Citizens For Special Children,7/18/2024,8/30/2024,"M, T, W, TH",Please confirm mealtimes with site.,11:45AM - 12:05PM,11:45AM - 12:05PM,,,,,SFSP,686298,159512,,,WA,19,USA,U,212004,9/4/2024 0:00,2024,Clallam County,A,100,M,-124.3785301,47.95399643,Meals To Go
405920,Concerned Citizens Family First Center,Open,945 S Forks Ave,Non-Congregate Meal Service.,Forks,WA,98331,3603749340,216,Shannon,Southworth,3603749340,Concerned Citizens For Special Children,7/18/2024,8/30/2024,"M, T, W, TH",Please confirm mealtimes with site.,11:15AM - 12:00PM,11:15AM - 12:00PM,,,,,SFSP,684335,159512,,,WA,19,USA,U,57907,9/4/2024 0:00,2024,Clallam County,A,100,M,-124.3854855,47.94149347,Meals To Go
405924,Arcadia Elementary School,Open,1120 E. D Street,Non-Congregate Meal Service.,Deer Park,WA,99006,5094645545,,Dru,Gibson,5094645545,Deer Park School District,6/17/2024,7/18/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:00AM - 8:15AM,11:40AM - 12:00PM,,,,,SFSP,664291,159383,,,WA,19,USA,U,271269,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.460301,47.95070774,Meals To Go
405918,Catherines of Siena,Open,351 Founders Way,Non-Congregate Meal Service.,Forks,WA,98331,3603749340,216,Shannon,Southworth,3603749340,Concerned Citizens For Special Children,7/18/2024,8/30/2024,"M, T, W, TH",Please confirm mealtimes with site.,12:15PM - 12:35PM,12:15PM - 12:35PM,,,,,SFSP,684334,159512,,,WA,19,USA,U,57728,9/4/2024 0:00,2024,Clallam County,A,84,M,-124.4071496,47.9369889,Meals To Go
405925,Deer Park Elementary,Open,1500 E. D Street,Non-Congregate Meal Service.,Deer Park,WA,99006,5094645545,,Dru,Gibson,5094645545,Deer Park School District,6/17/2024,7/18/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:00AM - 8:15AM,11:40AM - 12:00PM,,,,,SFSP,663383,159383,,,WA,19,USA,U,27003,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.4544682,47.95074257,Meals To Go
405926,Deer Park High School,Open,800 S. Weber Rd.,Non-Congregate Meal Service.,Deer Park,WA,99006,5094645545,,Dru,Gibson,5094645545,Deer Park School District,6/17/2024,7/18/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:30AM - 8:45AM,11:30AM - 11:45AM,,,,,SFSP,663994,159383,,,WA,19,USA,U,139255,9/4/2024 0:00,2024,Spokane County,A,100,M,-117.4551533,47.94716532,Meals To Go
405927,Deer Park Middle School,Open,347 S. Colville Ave.,Non-Congregate Meal Service.,Deer Park,WA,99006,5094645545,,Dru,Gibson,5094645545,Deer Park School District,6/17/2024,7/18/2024,"M, T, W, TH",Please confirm mealtimes with site.,8:15AM - 8:30AM,11:30AM - 11:45AM,,,,,SFSP,663332,159383,,,WA,19,USA,U,27004,9/4/2024 0:00,2024,Spokane County,A,98.06,M,-117.4688708,47.95046575,Meals To Go
405928,Deer Park Middle School,Open,347 S. Colville Ave.,Non-Congregate Meal Service.,Deer Park,WA,99006,5094645545,,Dru,Gibson,5094645545,Deer Park School District,7/22/2024,8/18/2024,"S, M, T, W, TH, F, SA",Please confirm mealtimes with site.,12:00PM - 12:30PM,12:00PM - 12:30PM,,,,,SFSP,663332,159383,,,WA,19,USA,U,27004,9/4/2024 0:00,2024,Spokane County,A,98.06,M,-117.4688708,47.95046575,Meals To Go
405929,Deer Park Middle School,Open,347 S. Colville Ave.,Non-Congregate Meal Service.,Deer Park,WA,99006,5094645545,,Dru,Gibson,5094645545,Deer Park School District,6/17/2024,7/19/2024,F,Please confirm mealtimes with site.,,12:00PM - 12:30PM,,,,,SFSP,663332,159383,,,WA,19,USA,U,27004,9/4/2024 0:00,2024,Spokane County,A,98.06,M,-117.4688708,47.95046575,Meals To Go
405932,Angle Lake Park,Open,19408 International Blvd,,SeaTac,WA,98188,2068782660,,Kristi,Van Gasken,2068782660,Des Moines Area Food Bank,6/19/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,12:00PM - 1:00PM,,2:00PM - 3:00PM,,,SFSP,664730,160061,,,WA,19,USA,U,25560,9/4/2024 0:00,2024,King County,A,100,M,-122.2954564,47.42837468,Eat On-Site
405930,Deer Park Middle School,Open,347 S. Colville Ave.,Non-Congregate Meal Service.,Deer Park,WA,99006,5094645545,,Dru,Gibson,5094645545,Deer Park School District,6/17/2024,7/21/2024,"S, F, SA",Please confirm mealtimes with site.,12:00PM - 12:30PM,12:00PM - 12:30PM,,,,,SFSP,663332,159383,,,WA,19,USA,U,27004,9/4/2024 0:00,2024,Spokane County,A,98.06,M,-117.4688708,47.95046575,Meals To Go
405931,Abbey Ridge Apartments,Open,3035 S 204th,,SeaTac,WA,98198,2068782660,,Kristi,Van Gasken,2068782660,Des Moines Area Food Bank,6/19/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,1:15PM - 1:35PM,,,,,SFSP,665599,160061,,,WA,19,USA,U,25409,9/4/2024 0:00,2024,King County,A,98.8,M,-122.2942034,47.41903441,Eat On-Site
405933,Bow Lake Elementary,Open,18237 42nd Ave S,,SeaTac,WA,98188,2068782660,,Kristi,Van Gasken,2068782660,Des Moines Area Food Bank,6/24/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:30AM - 12:00PM,,,,,SFSP,684328,160061,,,WA,19,USA,U,41525,9/4/2024 0:00,2024,King County,A,100,M,-122.2816069,47.43940537,Eat On-Site
405934,Des Moines Field House Park,Open,1000 S. 220th Street,,Des Moines,WA,98198,2068782660,,Kristi,Van Gasken,2068782660,Des Moines Area Food Bank,6/24/2024,8/30/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,,11:30AM - 12:00PM,,3:15PM - 3:30PM,,,SFSP,664931,160061,,,WA,19,USA,U,27040,9/4/2024 0:00,2024,King County,A,100,M,-122.3200493,47.40469932,Eat On-Site
405936,Hazel Valley Elementary,Open,402 SW 132nd St.,,Burien,WA,98146,2068782660,,Kristi,Van Gasken,2068782660,Des Moines Area Food Bank,7/8/2024,7/31/2024,"M, T, W, TH, F",Please confirm mealtimes with site.,9:00AM - 9:30AM,,,,,,SFSP,685340,160061,,,WA,19,USA,U,36229,9/4/2024 0:00,2024,King County,A,100,M,-122.3406223,47.4849349,Eat On-Site
405935,Des Moines Marina,Open,22307 Dock Ave S,,Des Moines,WA,98198,2068782660,,Kristi,Van Gasken,2068782660,Des Moines Area Food Bank,6/22/2024,9/1/2024,SA,Please confirm mealtimes with site.,,10:30AM - 1:30PM,,,,,SFSP,665228,160061,,,WA,19,USA,U,27041,9/4/2024 0:00,2024,King County,A,100,M,-122.3284748,47.40138831,Eat On-Site
405937,Hazel Valley Elementary,Open,402 SW 132nd St.,,Burien,WA,98146,2068782660,,Kristi,Van Gasken,2068782660,Des Moines Area Food Bank,7/9/2024,7/31/2024,"T, W, TH",Please confirm mealtimes with site.,,12:30PM - 1:00PM,,,,,SFSP,685340,160061,,,WA,19,USA,U,36229,9/4/2024 0:00,2024,King County,A,100,M,-122.3406223,47.4849349,Eat On-Site
405938,Hazel Valley Elementary,Open,402 SW 132nd St.,,Burien,WA,98146,2068782660,,Kristi,Van Gasken,2068782660,Des Moines Area Food Bank,7/12/2024,7/26/2024,F,Please confirm mealtimes with site.,,12:00PM - 12:20PM,,,,,SFSP,685340,160061,,,WA,19,USA,U,36229,9/4/2024 0:00,2024,King County,A,100,M,-122.3406223,47.4849349,Eat On-Site
405939,Lake Burien Presbyterian Church,Open,15003 14th Ave SW,,Burien,WA,98166,2068782660,,Kristi,Van Gasken,2068782660,Des Moines Area Food Bank,6/25/2024,6/28/2024,"T, TH, F",Please confirm mealtimes with site.,,12:00PM - 12:30PM,,4:00PM - 4:30PM,,,SFSP,687958,160061,,,WA,19,USA,U,360630,9/4/2024 0:00,2024,King County,A,100,M,-122.3527378,47.46813317,Eat On-Site
